ev_id,crew_age,crew_inj_level,flight_hours
20180527X80424,50,0,7
20180527X02344,67,3,2775
20180527X22946,70,3,0
20180528X22530,63,3,550
20180528X33011,70,0,17616
20180528X34326,45,1,1.700000048
20180529X91121,46,1,3
20180529X41650,67,0,10
20180529X14141,64,0,4
20180527X10948,46,1,1.5
20180529X20553,62,0,13
20180529X21025,71,1,1
20180528X35424,62,2,1.100000024
20180529X02415,67,1,8
20180529X72300,70,0,8
20180529X73931,67,0,4
20180529X83333,69,0,7
20180529X63351,38,0,750
20180521X03556,34,0,250
20180529X65316,64,0,790
20180530X50125,52,3,20
20180530X44625,60,0,225
20180530X60239,39,0,3.200000048
20180518X25024,35,0,3
20180530X05847,57,3,1500
20180530X35732,78,1,0.5
20180530X05641,34,1,3
20180531X21710,20,0,2.5
20180531X25340,52,0,881
20180530X05032,53,1,1300
20180531X71628,72,0,2
20180531X14518,39,3,192
20180528X34948,88,2,17000
20180529X40600,64,0,1
20180602X95130,47,3,3000
20180530X04812,49,2,79.90000153
20180604X03447,18,0,1.5
20180603X15352,28,0,674
20180603X15352,52,1,674
20180604X12746,65,2,25
20180604X12629,53,0,2.5
20180604X11559,43,0,5.300000191
20180604X20134,68,0,1
20180603X31024,67,0,0
20180602X62747,62,3,2000
20180604X00946,40,3,32
20180604X00158,74,2,0
20180604X94939,31,0,2900
20180604X71813,70,1,1000
20180604X71813,61,1,1000
20180601X62529,68,0,0
20180605X53732,36,1,1796
20180606X84654,38,0,6.400000095
20180607X61715,63,0,12
20180607X92200,61,0,6
20180601X04045,68,0,7
20180609X45235,27,3,6
20180609X02310,31,0,193
20180609X54215,38,0,1
20180610X42028,81,3,491
20180610X83955,73,1,1
20180610X95718,35,1,36.90000153
20180610X02032,50,2,0
20180611X85348,59,0,11
20180611X85348,62,0,11
20180611X85348,50,0,11
20180611X85348,50,0,11
20180611X95129,65,3,1200
20180611X11608,75,1,5000
20180611X10452,42,0,35
20180611X91122,43,0,1
20180611X23020,45,3,1600
20180610X91655,72,0,4.599999905
20180611X21625,28,0,1247
20180611X35827,59,0,0
20180611X23949,69,1,5.5
20180606X52913,72,0,3000
20180611X83311,77,0,9
20180603X14100,74,0,4
20180612X83327,81,0,1
20180612X85454,40,0,7
20180611X50108,61,0,3
20180611X23152,62,0,1
20180613X43853,69,3,1
20180529X32308,31,0,0.5
20180601X80116,71,2,1000
20180613X62240,45,0,0
20180613X91727,56,1,0.600000024
20180613X80108,57,0,9900
20180614X22730,53,0,14
20180614X22730,56,3,14
20180614X33947,75,2,0
20180514X70043,47,0,4
20180614X93947,44,0,16
20180615X42947,60,2,109
20180615X20728,44,3,1605
20180531X41134,25,0,7
20180614X24115,69,0,0.600000024
20180615X30915,67,0,3.700000048
20180615X31415,38,3,5524
20180616X95948,42,1,0
20180617X50302,61,2,300
20180617X33948,62,1,1
20180617X32951,25,0,447
20180614X80143,47,0,2
20180618X30834,61,0,12.5
20180615X62948,64,1,7580
20180618X32836,51,0,10
20180618X33220,38,0,1
20180618X32527,66,0,30
20180618X32527,74,0,30
20180618X35711,29,1,101
20180618X43310,64,0,0
20180618X41826,24,0,290
20180618X72911,34,0,0
20180617X33949,46,0,27
20180619X24552,52,3,1
20180619X83949,52,2,5
20180619X51708,57,0,1.5
20180619X00951,38,0,461.7999878
20180619X55640,45,1,22
20180617X42410,55,0,0
20180619X51517,70,0,3
20180619X30848,60,0,3
20180620X21155,50,0,500
20180619X50105,67,0,1
20180620X43047,53,0,196
20180621X95155,65,0,450
20180620X52247,52,0,932
20180621X72240,57,0,2
20180621X00427,49,2,55
20180622X01306,61,1,5
20180622X01934,69,3,169
20180622X21614,47,0,1930
20180622X21351,66,1,100
20180620X35049,48,1,1
20180529X84211,45,0,3087
20180623X00040,56,3,1184
20180624X50017,65,3,361.5
20180624X14057,54,3,650
20180624X25309,52,0,19
20180625X03533,60,0,1
20180622X94811,68,0,9
20180625X20759,67,2,10
20180625X23337,75,2,1
20180622X45302,91,0,2
20180625X23720,45,0,1
20180625X24533,22,0,5
20180625X54938,69,1,2500
20180625X55051,51,0,899
20180625X02633,55,0,30
20180625X05502,55,0,1
20180626X42919,37,0,15
20180617X42542,56,0,3
20180626X43822,62,0,15
20180618X05704,93,0,0
20180623X25029,39,0,14
20180624X33458,59,0,8
20180627X21736,35,3,150
20180627X21629,29,0,7
20180626X55142,31,1,0
20180627X44138,61,0,7
20180626X21713,60,0,1495
20180627X30002,63,3,9600
20180625X00522,40,0,0
20180628X42427,37,0,12
20180629X01123,44,0,0
20180629X11227,60,2,36.5
20180629X71520,28,3,3200
20180630X11119,66,3,1
20180630X04432,74,3,40
20180630X74312,83,1,2.5
20180701X65752,67,0,77
20180701X52605,26,1,36.20000076
20180702X35325,57,2,10
20180630X45135,65,0,0
20180702X85608,69,1,98.30000305
20180628X41224,54,0,13000
20180630X45646,53,3,2686
20180702X85258,73,0,8
20180702X73259,56,0,525
20180703X01949,63,0,8
20180705X51303,39,3,650
20180705X85902,60,0,0.300000012
20180706X93900,20,0,150
20180705X70914,61,3,1650
20180705X84011,46,0,3
20180706X52945,47,0,110
20180706X04105,52,3,5
20180707X14347,41,0,335
20180708X00804,46,1,1
20180708X03414,31,0,0
20180708X12242,85,3,5693
20180709X25105,72,0,3
20180709X25845,22,0,1.100000024
20180708X94157,72,1,0.800000012
20180709X14945,41,0,2
20180709X03042,62,0,1
20180708X04639,58,0,1
20180709X82138,41,0,4
20180709X65334,65,0,8.600000381
20180709X80010,65,1,1
20180710X31220,68,0,1
20180710X75535,30,0,500
20180710X41746,26,0,86
20180703X40147,61,0,560
20180701X51234,43,0,3
20180502X62931,62,0,1
20180710X03854,54,3,0
20180710X90119,56,1,16
20180710X25659,65,3,1.100000024
20180711X93304,41,3,4023
20180711X04255,71,0,900
20180630X03812,63,0,1
20180711X50258,45,0,138.1000061
20180712X20155,67,3,0
20180712X80157,65,0,12.5
20180711X44318,48,0,80
20180712X45233,51,2,41.40000153
20180630X05618,69,0,1.100000024
20180702X92914,61,0,25
20180711X41922,58,0,400
20180712X55625,85,3,5200
20180630X45334,25,0,13
20180712X03249,17,1,3
20180629X04643,65,0,5
20180630X43750,31,0,1.799999952
20180711X80009,51,0,30.29999924
20180715X13651,64,3,2400
20180714X41944,56,1,10
20180716X21449,56,0,0.300000012
20180713X85947,65,2,1
20180715X02358,71,2,0
20180712X02446,66,0,100
20180715X83946,59,0,186
20180716X22246,57,1,1
20180713X00848,34,2,2
20180716X64029,68,0,5
20180716X75258,40,0,31
20180716X60511,71,0,1161
20180712X91417,61,0,7200
20180717X22901,60,3,943
20180714X70326,31,0,55
20180717X43051,19,3,253
20180712X92314,58,0,800
20180717X82154,56,0,1
20180717X95107,35,3,695.7000122
20180717X23051,30,0,1.5
20180718X55602,49,0,5
20180719X93611,44,2,0
20180719X01751,32,0,0.5
20180719X32511,24,3,131.8000031
20180719X70018,26,0,370
20180719X93900,40,2,3800
20180719X03724,66,0,2214.300049
20180720X32116,67,3,5
20180721X41413,61,2,12500
20180720X31334,24,0,3
20180720X32649,81,0,36
20180723X93813,76,0,845.4000244
20180723X00336,59,0,3148
20180720X33818,22,0,1.799999952
20180709X14944,45,0,10
20180720X31859,73,1,4
20180723X24509,50,0,81
20180723X24817,47,1,1192
20180724X80900,63,3,624.2000122
20180724X92617,38,0,5
20180724X25843,44,3,1
20180724X30849,42,1,0.400000006
20180724X40933,81,0,2
20180725X32722,42,0,7
20180725X41213,27,0,0.100000001
20180725X04652,60,0,17
20180616X20150,59,0,1
20180725X33318,77,2,5200
20180726X90912,70,3,2
20180726X13759,44,3,12.60000038
20180727X00836,71,0,3.5
20180727X04921,55,0,19000
20180716X60255,24,0,1
20180725X84442,68,0,119.5
20180725X10930,75,0,1.200000048
20180726X33528,61,0,146
20180726X43604,70,0,2500
20180726X70057,53,0,6
20180726X93434,70,1,3
20180728X51103,74,1,17
20180729X10031,64,3,500
20180726X93340,27,0,0
20180729X60702,61,2,0
20180730X13125,47,0,200
20180730X13125,50,1,200
20180727X35400,32,1,0
20180729X63909,31,0,841.4000244
20180730X45055,71,0,2.200000048
20180731X41318,58,3,13.30000019
20180728X12336,31,2,0
20180728X12710,43,1,159
20180731X44941,64,0,0
20180731X72036,45,0,1.100000024
20180731X84010,48,0,1024
20180614X24757,21,0,4
20180726X82617,70,0,2
20180801X04309,59,1,3
20180731X75035,63,0,4
20180731X80544,75,0,3
20180801X55334,43,0,0
20180727X63057,16,0,13
20180730X13619,80,0,22
20180802X55347,32,0,245
20180802X34004,76,3,9.100000381
20180802X95630,68,0,1
20180803X35058,26,0,541
20180728X14732,46,0,8.100000381
20180803X10115,59,0,44
20180803X63845,58,0,1
20180804X21915,40,3,2617
20180804X25938,55,3,4200
20180804X25938,66,3,4200
20180804X43811,21,0,566
20180804X55436,65,0,100
20180804X33640,21,1,1094
20180805X00700,53,3,980
20180804X63719,61,0,6
20180805X15113,32,0,0
20180805X21934,70,2,1.5
20180805X14725,61,1,4
20180805X60932,58,3,6
20180805X93357,77,0,36
20180805X54104,62,0,1
20180806X24622,60,1,5.099999905
20180805X20931,53,1,1
20180806X75058,71,0,580
20180804X12319,52,1,1
20180806X53448,84,1,1576
20180804X54219,85,2,50
20180805X20630,62,0,3
20180802X75952,53,0,320
20180808X32218,36,0,1425
20180808X24811,44,1,8.600000381
20180808X32852,76,0,2
20180714X52223,30,0,25
20180809X01035,25,0,1
20180809X30025,33,1,7
20180809X51217,33,0,6
20180802X93214,67,0,2.5
20180801X32247,60,0,985
20180810X43432,61,0,3641
20180811X32511,69,3,7800
20180811X51444,77,3,1
20180812X84602,55,3,441
20180811X73739,42,0,4
20180811X75122,65,0,450
20180813X85635,64,0,40
20180813X02639,47,3,4000
20180810X14143,62,0,345
20180809X71140,56,0,3
20180813X22031,39,0,1
20180813X60125,75,0,566
20180813X62834,62,1,0
20180810X81812,54,0,1
20180814X05738,23,0,125.0999985
20180814X45147,64,0,0.600000024
20180814X45821,30,0,15
20180814X72500,57,0,8
20180811X71550,67,0,5
20180814X05609,69,2,6.300000191
20180816X05046,46,1,5600
20180814X90902,66,0,6.5
20180816X41010,63,0,7
20180816X11804,24,1,127.5
20180816X12400,58,0,1
20180816X45342,72,0,0
20180816X93831,68,0,6575
20180816X32919,63,3,8000
20180816X60234,58,0,2
20180817X74952,64,2,1500
20180818X33405,62,3,1200
20180818X55332,25,0,15
20180817X24219,64,0,0.600000024
20180818X94918,26,3,1870
20180819X22925,56,2,2523
20180819X22149,68,3,1421
20180820X95146,65,2,0
20180820X05353,39,0,13
20180820X25554,60,1,8.100000381
20180820X31422,54,3,2
20180820X31422,49,3,2
20180820X05915,48,0,60
20180820X44833,26,2,307.6000061
20180820X64849,43,1,41
20180821X92546,36,0,1
20180820X20735,67,0,0
20180815X01050,18,0,1.299999952
20180821X62945,27,3,3300
20180820X30526,60,0,27
20180820X12750,70,0,300
20180822X01736,36,0,120
20180822X45546,77,0,2
20180823X23026,36,3,7120
20180804X12805,30,0,7.300000191
20180823X90614,46,1,1266.5
20180822X72305,49,2,20
20180823X31321,43,2,2350
20180823X35503,72,0,1200
20180820X13320,69,2,104
20180820X12647,56,0,2823
20180823X63536,57,1,5.5
20180823X35029,64,0,503
20180823X24557,41,0,29
20180824X22132,65,2,0
20180823X72018,55,1,5
20180824X40047,78,2,2185.100098
20180824X91943,33,3,4.5
20180825X51934,23,3,300
20180825X72100,60,3,1228
20180826X10128,47,0,3
20180826X90942,36,2,1
20180825X71041,45,0,7
20180824X64342,77,0,5
20180826X91929,68,0,1.5
20180826X91929,35,0,1.5
20180827X22227,66,2,500
20180827X54207,53,3,33
20180827X62403,20,0,0
20180827X61956,60,0,16
20180827X84157,72,0,3
20180826X64856,65,2,24
20180828X94249,63,0,17
20180828X20610,48,0,9
20180826X65605,50,0,1
20180828X64220,39,0,2
20180828X71555,52,0,25
20180829X45741,73,0,1
20180829X54116,71,3,0
20180829X53319,24,0,6
20180829X81542,35,0,35
20180827X60228,79,1,6100
20180830X12655,71,3,2337
20180830X35508,26,0,255
20180830X22058,63,3,2427
20180831X91524,28,0,0.400000006
20180831X03709,70,3,28
20180831X10324,45,3,6000
20180831X11123,74,0,8.300000191
20180816X03552,33,0,1.700000048
20180831X21239,41,0,35
20180901X04008,59,3,100
20180903X83049,58,0,300
20180903X05707,75,2,0
20180903X11213,46,2,0.5
20180903X11932,44,2,1
20180903X22731,87,2,3600
20180904X04313,64,3,2
20180902X00011,60,1,1
20180827X43534,63,0,0
20180902X63740,45,1,1
20180829X90853,41,0,2
20180903X93202,65,0,38
20180903X95151,38,0,3
20180903X10522,50,0,1
20180828X00933,61,0,5
20180904X52324,66,3,16
20180905X90334,28,0,5
20180902X00205,35,0,2
20180904X70853,58,0,8
20180904X84038,55,0,1.600000024
20180904X32816,25,1,14
20180905X12111,44,0,2
20180905X33143,37,0,28.20000076
20180905X45857,63,0,3
20180905X41253,55,0,10
20180905X73852,65,0,3
20180906X20033,75,3,1718
20180906X35852,51,3,690
20180906X05209,55,0,5
20180906X21852,64,0,6
20180906X30904,50,1,1
20180906X60001,66,0,6
20180906X42855,54,0,25
20180825X04738,45,1,2
20180907X30058,62,1,3
20180908X42921,77,0,3
20180909X20438,70,3,1
20180909X95619,64,0,48
20180909X65029,54,0,8
20180910X12852,42,1,34
20180910X84855,30,2,0
20180909X91039,20,2,1.600000024
20180910X84852,67,0,1000
20180910X30852,39,1,42
20180910X43852,49,0,1.5
20180911X94444,81,0,7
20180912X42701,85,3,8615
20180912X65838,74,3,10025
20180913X32942,47,1,0.200000003
20180911X02418,61,0,510
20180911X02418,63,0,510
20180911X12858,69,0,3
20180914X40852,61,1,1
20180914X44528,65,0,12000
20180914X22852,68,1,2
20180915X23852,65,3,3
20180915X11112,48,2,6
20180915X31852,83,0,8
20180903X04013,81,0,3
20180917X22022,70,0,1
20180916X70852,65,0,750
20180914X11146,64,0,2.5
20180911X54923,30,0,3000
20180918X22051,61,0,1257
20180918X22051,44,0,1257
20180918X21405,70,3,12
20180918X41159,78,1,225
20180915X62852,73,0,1
20180915X62852,73,0,1
20180919X52852,57,0,200
20180919X84852,42,0,12
20180919X84852,33,0,12
20180719X20200,56,0,25
20180907X51852,56,0,1
20180919X12853,61,2,2
20180921X14852,56,3,45
20180919X72852,62,0,381
20180921X14853,65,0,25
20180910X60852,71,1,3
20180919X14914,87,0,3
20180921X73852,38,2,80
20180923X71325,38,1,30000
20180924X32852,62,0,4.300000191
20180924X42217,45,3,77.5
20180924X40449,59,0,4000
20180924X65542,51,0,500
20180924X81703,29,0,15
20180925X01452,66,3,7
20180925X10105,33,3,6
20180908X20206,19,0,4
20180923X81013,79,1,2
20180926X65509,45,3,5623
20180927X05943,45,0,12
20180927X41915,49,3,11650
20180925X33731,69,0,1317
20180929X15228,42,3,1
20180930X33629,73,3,4
20180930X02951,36,0,5
20180930X31500,69,3,45
20180930X31500,38,2,45
20180929X12128,70,1,3
20181001X90405,51,0,8.100000381
20181001X93726,44,0,0
20180929X13051,79,0,7
20181001X90526,40,0,700
20181001X33722,63,1,18.10000038
20181001X53426,60,3,16.79999924
20181001X50042,53,1,1198
20180929X50612,53,0,2000
20180925X94854,58,0,1
20181001X35320,27,0,3
20180929X13418,51,0,448
20181002X60231,31,0,142
20181002X10645,31,0,938
20181003X55231,70,2,15
20181003X60547,45,1,0.5
20181004X93038,60,2,2.400000095
20181003X52127,64,0,5.5
20181002X53314,81,1,1
20181002X03636,71,0,5
20180926X71520,76,0,2235
20180617X31552,53,0,2.5
20181004X64810,44,2,2
20181005X24701,48,0,20
20181007X13002,62,0,5
20181009X10416,50,0,33
20181003X92450,64,0,0.200000003
20181002X14813,46,0,2
20181009X21846,57,0,2
20181006X04304,68,0,5
20181009X31522,72,0,1
20181009X31826,37,0,2
20181009X94044,79,1,3897
20181009X11615,67,0,1
20181004X94543,27,0,4
20181010X53844,58,0,120
20181010X43505,52,0,1.299999952
20181009X51042,74,3,230
20181010X84616,37,0,9
20180925X12007,29,1,1.700000048
20181005X90837,48,0,0
20181007X13810,30,0,53
20181012X53936,33,1,2
20181005X25343,72,0,2.400000095
20181004X70345,46,0,25
20181007X11852,58,0,3
20181012X12629,60,3,13000
20181012X14551,40,3,6687
20181013X10104,44,3,890
20181013X22152,70,3,339
20181014X11140,63,3,2100
20181015X93641,49,1,610
20181009X01408,54,0,22000
20181012X74502,73,2,2600
20181013X80038,67,0,1
20181013X75622,53,3,250
20181012X61744,66,0,20269
20181014X33428,74,1,1308
20181009X95832,48,0,3925
20181014X33135,45,0,59.5
20181015X52650,73,2,100
20181013X75837,26,0,2
20181016X92544,58,0,500
20181015X52343,63,0,0
20181016X35944,23,0,53
20181012X62050,64,2,0.5
20181016X92927,55,0,8
20181016X92927,53,0,8
20181017X82226,64,2,125
20181012X32346,31,0,200
20181019X05417,63,2,120.4000015
20181019X05527,47,3,1
20181019X34229,68,3,4.5
20181021X71636,58,2,0
20181018X51235,76,1,260
20181019X00700,41,0,12.10000038
20181019X14423,68,0,6
20181019X53051,55,0,2
20181022X64049,38,0,802
20181022X73035,52,0,38
20181023X52749,85,3,6496
20181023X82752,43,0,11764
20181012X50839,67,0,1
20181024X75115,47,0,10400
20181024X51852,72,0,8
20181025X55256,47,3,2778
20181023X40622,52,0,10
20181028X42112,79,2,1
20181028X13852,83,0,30
20181023X02852,67,0,9
20181028X04939,54,1,318
20181028X03906,26,0,127
20181029X22852,56,0,97
20181028X02552,70,1,2725
20181030X85917,64,3,208
20181025X05329,72,0,4
20181030X42259,62,2,1
20181028X95726,68,0,0.5
20181030X64550,45,3,600
20181030X81557,56,3,16500
20181030X61847,62,0,8.800000191
20181028X13853,27,0,100
20181031X03329,55,0,20
20181102X60245,45,3,4
20181102X60757,47,3,150
20181102X61039,58,3,1
20181103X75031,24,2,0
20181104X01658,76,3,23400
20181128X44044,56,0,2.700000048
20181128X42306,27,0,3
20181128X85901,37,0,1303
20181129X70430,60,3,2306
20181129X63138,75,0,2
20181112X61606,62,0,1.200000048
20181129X30228,44,1,3
20181130X03218,74,0,30
20181129X43605,55,0,10
20181130X82212,76,1,100
20181130X14057,73,3,1205
20181201X45922,51,3,2000
20181130X80724,41,0,1
20181120X94255,63,1,0
20181204X03049,50,0,10
20181209X33123,53,1,10
20181208X53536,71,1,1
20181210X21905,78,0,1
20181106X02059,74,0,1136
20181106X02059,70,0,1136
20181126X54237,70,0,1
20181213X45528,40,3,0
20181214X02810,34,3,0
20181214X90303,61,0,15
20181217X84416,73,2,187.6000061
20181217X22552,42,3,4.599999905
20181217X25746,63,0,5
20181217X10943,64,0,600
20181218X90123,56,3,1100
20181217X40520,21,0,49.5
20181217X33540,63,0,55
20181219X11357,56,3,0
20181217X50247,37,0,2
20181219X93901,44,0,2.5
20181220X31531,47,3,0
20181217X91339,51,0,2
20181221X11847,61,0,288
20181225X31743,75,0,565
20181226X84625,68,3,3
20181231X34117,83,3,11878
20181231X45242,72,3,5468
20181223X04143,66,0,30
20181229X05600,58,0,120
20190103X34023,63,1,770
20190107X61104,45,0,37
20190107X22748,54,1,3
20190108X15531,66,3,1500
20190112X04503,48,2,2
20190112X64707,63,3,1150
20190113X75353,43,2,2
20190113X82653,87,1,373
20190114X05720,69,3,1
20190112X63300,42,0,20
20190117X24841,75,3,4
20190118X92207,50,3,550
20190119X83245,78,0,2
20190119X92554,30,0,35
20190122X30731,28,0,1192
20190121X14953,55,3,1912
20190125X52719,60,1,1
20190125X54539,57,0,13
20190127X80545,52,0,2
20190107X55813,67,3,17
20181231X83152,59,0,6
20190102X34406,67,2,34
20190104X82250,71,0,497
20181231X63848,59,0,9
20181231X63848,56,0,9
20190107X33741,54,0,1
20190121X01656,41,2,15
20181227X23436,64,0,1
20190121X12203,62,1,15
20190121X12852,28,1,4.599999905
20181231X23238,32,1,5
20190113X85423,64,1,0
20190112X11214,72,0,0
20190111X42705,75,0,0
20181223X85212,39,0,368
20190119X05628,64,1,1
20190122X30147,19,0,50
20190129X20312,25,2,7
20190118X25853,67,1,51.09999847
20181222X82236,63,0,1100
20190129X14921,34,3,1787
20190127X23317,55,1,161
20190130X94929,63,3,1350
20190130X94935,60,0,6
20190124X25455,51,0,4.400000095
20190104X22004,60,0,20
20190103X62753,22,0,31.70000076
20190102X85845,42,0,1
20190129X84125,69,0,4.099999905
20181104X72439,70,3,0
20181104X54227,58,0,1
20181105X11736,50,2,1.200000048
20181102X64855,25,1,20
20181104X15925,60,2,0
20181106X82316,60,0,1.700000048
20181104X52946,74,3,877
20181023X91217,30,0,110
20181106X34821,48,0,2
20181106X01336,25,1,4
20181108X15604,41,0,8048
20181109X90757,65,3,3
20181110X83525,49,3,1
20181109X35706,39,0,150
20181109X65232,29,0,6
20181111X13212,75,2,3583
20181111X11841,75,2,900
20181113X31731,51,0,0
20181112X51401,77,1,1
20181114X54420,75,0,14
20181102X60501,62,0,618
20181115X30855,69,3,1773.800049
20181116X63655,53,3,4283
20181116X04602,82,3,36
20181116X04602,52,3,36
20181117X84920,73,3,4000
20181117X92748,68,3,289
20181118X65853,79,3,0
20181119X83401,48,3,2
20181118X92344,53,1,2.5
20181118X11852,34,0,30.79999924
20181119X83718,64,1,0
20181117X93912,59,0,1
20181113X12655,36,0,882.7000122
20181118X11853,53,0,20
20181120X12524,54,0,1
20181120X12524,27,0,1
20181118X65851,77,0,4000
20181108X40245,55,0,19
20181119X70304,73,0,0
20181121X94223,24,0,16.70000076
20181123X24612,51,0,4.400000095
20181125X85246,71,0,4
20181121X54632,49,0,2000
20181126X63346,49,0,2
20181126X35126,73,3,1200
20181128X10932,61,0,5
20190129X01825,35,0,84.5
20181226X95929,52,1,0
20190127X22823,47,1,4
20190130X55313,19,0,16.79999924
20181221X93113,30,1,13.5
20190131X52154,63,3,40
20190131X82219,69,3,250
20190201X54524,62,3,1452
20190204X12045,75,3,10235
20190202X81119,76,0,2
20190129X14005,73,0,2
20190206X45255,32,3,31
20190206X45444,49,0,710
20190207X71722,44,0,140
20190211X75025,68,3,2
20190209X20133,60,0,2.5
20190211X72201,21,0,1
20190212X55006,76,0,2
20190210X93720,52,0,6
20190214X42337,32,0,253
20190215X45817,75,3,5000
20190216X92232,72,3,3
20190214X71012,38,0,3
20190219X80927,54,0,900
20190220X00053,58,0,1
20190210X05855,69,0,40
20190222X72357,74,3,38
20190222X83326,55,3,1
20190223X41250,33,1,15000
20190222X55914,74,0,53
20190225X42154,44,0,1
20190225X31750,62,0,4
20190225X82034,65,1,4000
20190225X45627,45,0,151.1000061
20190225X45306,38,0,1
20190225X83007,51,0,5
20190221X91023,62,0,54.20000076
20190222X83745,27,0,4
20190226X32911,76,0,255.6000061
20190228X14525,81,2,0
20190228X40937,30,0,2.200000048
20190228X53927,35,0,2
20190228X04828,61,3,0
20190211X15851,62,0,1073
20190228X70708,67,0,2
20190218X11440,75,2,5
20190302X81245,28,3,312.7000122
20190302X82302,45,3,1422
20190302X03307,89,2,10
20190303X31449,36,0,1
20190305X22343,65,0,3
20190305X64637,51,3,1300
20190306X80709,63,0,5
20190306X84237,63,0,305
20190306X91402,56,1,2
20190306X00748,64,3,690.7999878
20190308X50301,44,3,6610
20190309X93709,45,3,2100
20190309X14003,51,3,1200
20190310X35358,61,3,3
20190308X14357,31,0,225
20190307X15558,66,0,2
20190309X72957,63,1,21
20190309X20712,39,0,1
20190311X60909,65,0,2
20190311X02433,64,0,17
20190312X51344,46,0,10
20190312X51344,47,0,10
20190312X95456,62,3,2126.800049
20190312X02726,63,2,3
20190312X50739,79,0,2
20190309X35055,81,1,4
20190313X23730,84,0,0
20190313X71918,63,0,0
20190315X92308,59,3,0
20190317X93630,44,3,3000
20190306X55846,42,0,1
20190315X11250,60,0,64.30000305
20190315X92147,35,0,1.299999952
20190315X83105,24,1,6
20190318X82725,60,3,2893
20190315X63853,24,0,130
20190313X90152,60,0,1
20190309X73146,66,0,1
20190320X01638,66,1,5
20190320X13153,63,0,583
20190322X14036,83,0,8000
20190321X84610,47,0,6
20190323X91950,62,3,0
20190324X95558,61,3,950
20190325X73004,40,2,1
20190320X54448,59,0,17
20190324X25125,55,1,3
20190324X31144,47,0,3
20190415X21036,20,0,1
20190415X22344,55,0,2
20190416X11603,42,0,23
20190416X30036,60,2,250
20190416X80409,52,0,16
20190413X80653,58,0,3000
20190413X80653,64,0,3000
20190416X81531,67,2,1
20190417X42240,56,0,3
20190415X91116,48,0,9
20190416X40934,59,0,7
20190415X91401,28,0,3
20190415X91624,52,0,1
20190416X82224,55,0,8000
20190418X14517,48,3,108
20190419X20601,71,3,156
20190417X33913,55,0,3
20190421X80542,66,3,215
20190421X72644,36,2,42
20190422X20140,65,3,0
20190422X61451,51,3,20029
20190422X00632,66,3,80
20190421X72042,46,0,3
20190423X25154,57,0,0.5
20190421X71224,48,0,1100
20190422X35835,65,0,3417
20190423X41929,46,0,5
20190423X32656,63,0,2
20190424X31657,53,0,0.800000012
20190420X85338,59,0,25
20190424X81234,59,0,2
20190425X83902,76,3,11000
20190428X25200,41,0,1
20190428X35757,72,0,3
20190428X45827,47,0,11
20190428X90347,67,1,0
20190322X90001,87,0,15
20190426X01007,28,0,398.2000122
20190427X50317,70,0,3
20190428X52843,26,0,1
20190429X61624,28,3,6
20190429X52852,25,0,8
20190429X04325,73,3,1500
20190430X84852,37,0,18
20190430X12546,40,0,1101
20190325X85524,47,0,2
20190325X85524,26,0,2
20190501X24852,63,2,1
20190313X85945,40,0,532.9000244
20190501X50237,55,3,583
20190324X30039,31,2,7
20190325X84601,73,0,150
20190325X85220,67,0,100
20190326X84617,63,0,4
20190327X23857,45,1,318
20190327X00127,68,0,20
20190331X54036,71,0,1
20190328X91943,60,1,5
20190329X42016,72,0,25
20190331X20824,59,3,370
20190401X22803,56,0,2
20190401X92420,56,1,40
20190318X60546,75,0,7
20190318X60546,55,0,7
20190331X91146,50,0,19
20190402X34810,69,0,610.2000122
20190403X84357,61,0,0
20190403X45656,57,0,1.600000024
20190404X54040,39,0,206.1000061
20190329X55659,78,0,1
20190404X73355,59,0,2
20190408X12655,67,0,1
20190410X51002,73,0,6000
20190331X75451,35,0,4
20190411X81517,61,1,2200
20190411X15518,56,2,5.5
20190414X81253,70,3,22200
20190414X14908,33,3,1
20190415X91813,27,1,4
20190501X62455,69,2,5
20190428X90622,53,0,3
20190428X32930,60,0,4
20190502X63800,43,0,3110
20190502X02835,24,0,202
20190504X23851,63,3,0
20190503X91004,74,0,4
20190505X00851,69,2,100
20190503X92424,82,1,2500
20190505X10250,57,3,4100
20190504X45333,38,3,14.30000019
20190506X84901,55,0,2
20190505X55947,67,0,0.5
20190506X13601,69,3,119.5
20190504X62853,47,0,1
20190505X03851,38,0,39
20190506X62237,70,0,1174
20190505X92851,56,1,4
20190506X73526,32,0,2
20190506X23852,54,0,1
20190507X71836,64,0,3
20190507X52101,57,0,6
20190426X54304,65,0,9020
20190505X64101,75,0,5
20190507X30329,27,3,250
20190511X33053,36,3,9.300000191
20190511X74832,71,3,2419
20190510X95515,63,0,19.20000076
20190511X25804,66,0,1
20190511X81437,64,1,3
20190512X35801,45,2,110
20190513X13607,71,1,3
20190513X45808,62,0,250
20190513X55350,41,0,473
20190514X70427,46,3,11000
20190514X70427,60,1,11000
20190514X00507,60,0,500
20190513X03825,65,3,30
20190512X92801,75,0,6
20190515X51758,35,0,900
20190516X24126,68,3,4033
20190516X00135,72,1,1
20190516X24200,44,0,4
20190517X00154,69,3,25
20190517X91436,30,0,6
20190517X23729,32,3,30.70000076
20190518X50852,90,3,1967
20190519X85324,71,3,20000
20190520X82011,26,0,4
20190520X43445,50,0,4438
20190520X14645,51,3,1
20190521X95005,67,0,9
20190521X02331,56,0,973
20190522X55002,75,3,3530
